timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/16 22:29:01.785, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:29:11.825, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:29:21.916, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:29:31.957, 0, NVIDIA A100-SXM4-40GB, 9935, 40960, 100
2026/07/16 22:29:41.997, 0, NVIDIA A100-SXM4-40GB, 13117, 40960, 100
2026/07/16 22:29:52.038, 0, NVIDIA A100-SXM4-40GB, 11197, 40960, 92
2026/07/16 22:30:02.078, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:30:12.118, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:30:22.162, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:30:32.205, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 74
2026/07/16 22:30:42.258, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:30:52.298, 0, NVIDIA A100-SXM4-40GB, 12895, 40960, 100
2026/07/16 22:31:02.362, 0, NVIDIA A100-SXM4-40GB, 13117, 40960, 100
2026/07/16 22:31:12.404, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:31:22.450, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:31:32.506, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:31:42.546, 0, NVIDIA A100-SXM4-40GB, 12775, 40960, 100
2026/07/16 22:31:52.587, 0, NVIDIA A100-SXM4-40GB, 13117, 40960, 100
2026/07/16 22:32:02.630, 0, NVIDIA A100-SXM4-40GB, 11197, 40960, 89
2026/07/16 22:32:12.670, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:32:22.715, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 100
2026/07/16 22:32:32.754, 0, NVIDIA A100-SXM4-40GB, 10897, 40960, 83
2026/07/16 22:32:42.798, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:32:52.836, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:33:02.875, 0, NVIDIA A100-SXM4-40GB, 16297, 40960, 100
2026/07/16 22:33:12.914, 0, NVIDIA A100-SXM4-40GB, 16657, 40960, 86
2026/07/16 22:33:22.960, 0, NVIDIA A100-SXM4-40GB, 20495, 40960, 100
2026/07/16 22:33:33.000, 0, NVIDIA A100-SXM4-40GB, 16297, 40960, 100
2026/07/16 22:33:43.044, 0, NVIDIA A100-SXM4-40GB, 16297, 40960, 100
2026/07/16 22:33:53.083, 0, NVIDIA A100-SXM4-40GB, 21397, 40960, 100
2026/07/16 22:34:03.129, 0, NVIDIA A100-SXM4-40GB, 19475, 40960, 100
2026/07/16 22:34:13.169, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:34:23.214, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:34:33.254, 0, NVIDIA A100-SXM4-40GB, 21597, 40960, 100
2026/07/16 22:34:43.312, 0, NVIDIA A100-SXM4-40GB, 20915, 40960, 100
2026/07/16 22:34:53.354, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:35:03.398, 0, NVIDIA A100-SXM4-40GB, 16437, 40960, 100
2026/07/16 22:35:13.437, 0, NVIDIA A100-SXM4-40GB, 10757, 40960, 100
2026/07/16 22:35:23.488, 0, NVIDIA A100-SXM4-40GB, 10757, 40960, 100
2026/07/16 22:35:33.527, 0, NVIDIA A100-SXM4-40GB, 10757, 40960, 100
