run_name,score_name,fold,heldout_pos_user,n_test_rows,n_test_pos_rows,day_pr_auc,day_roc_auc,day_top1_recall,n_test_users,n_test_pos_users,user_pr_auc,user_roc_auc,user_top1pct_recall,heldout_user_rank
qwen3_8b_r42_fold_aligned,adapted_nll,0,AAF0535,269602,37,0.027288036079216517,0.9974041260669718,1.0,801,1,0.16666666666666666,0.99375,1.0,6
qwen3_8b_r42_fold_aligned,base_nll,0,AAF0535,269602,37,0.0015570893466289705,0.9348796684949375,0.10810810810810811,801,1,0.045454545454545456,0.97375,0.0,22
qwen3_8b_r42_fold_aligned,neg_delta_nll,0,AAF0535,269602,37,0.00010513967200811201,0.3326809308891553,0.0,801,1,0.0013404825737265416,0.06874999999999998,0.0,746
qwen3_8b_r42_fold_aligned,adapted_nll,1,AAM0658,269133,6,0.0005737349675870954,0.9552441783990457,0.16666666666666666,801,1,0.09090909090909091,0.9875,0.0,11
qwen3_8b_r42_fold_aligned,base_nll,1,AAM0658,269133,6,7.754938687360303e-05,0.512687318626522,0.0,801,1,0.00398406374501992,0.6875,0.0,251
qwen3_8b_r42_fold_aligned,neg_delta_nll,1,AAM0658,269133,6,1.807456096233607e-05,0.2989852374529497,0.0,801,1,0.001388888888888889,0.10124999999999995,0.0,720
qwen3_8b_r42_fold_aligned,adapted_nll,2,ABC0174,269832,45,0.0012394378933214966,0.9372072536235376,0.0,801,1,0.023809523809523808,0.94875,0.0,42
qwen3_8b_r42_fold_aligned,base_nll,2,ABC0174,269832,45,0.0003034114215072324,0.3907077723455088,0.06666666666666667,801,1,0.1111111111111111,0.99,0.0,9
qwen3_8b_r42_fold_aligned,neg_delta_nll,2,ABC0174,269832,45,9.354461436542993e-05,0.1311495529600924,0.0,801,1,0.0014005602240896359,0.10875000000000001,0.0,714
qwen3_8b_r42_fold_aligned,adapted_nll,3,AJR0932,269895,4,0.00031948699831567775,0.972501861862752,0.0,801,1,0.045454545454545456,0.97375,0.0,22
qwen3_8b_r42_fold_aligned,base_nll,3,AJR0932,269895,4,1.6429989980353738e-05,0.4408789103749291,0.0,801,1,0.0018450184501845018,0.32375,0.0,542
qwen3_8b_r42_fold_aligned,neg_delta_nll,3,AJR0932,269895,4,1.2038087005417921e-05,0.25183222115594817,0.0,801,1,0.0013386880856760374,0.0675,0.0,747
qwen3_8b_r42_fold_aligned,adapted_nll,4,AKR0057,269598,41,0.006165397725847652,0.9802307073475659,0.3170731707317073,801,1,0.16666666666666666,0.99375,1.0,6
qwen3_8b_r42_fold_aligned,base_nll,4,AKR0057,269598,41,0.00013514714922517455,0.4477255681566784,0.0,801,1,0.004761904761904762,0.73875,0.0,210
qwen3_8b_r42_fold_aligned,neg_delta_nll,4,AKR0057,269598,41,8.653376779573038e-05,0.14912249429664953,0.0,801,1,0.0013123359580052493,0.04874999999999996,0.0,762
qwen3_8b_r42_fold_aligned,adapted_nll,5,BDV0168,269446,8,0.0007442598698161427,0.9783568019358814,0.125,801,1,0.06666666666666667,0.9825,0.0,15
qwen3_8b_r42_fold_aligned,base_nll,5,BDV0168,269446,8,3.7529932547190665e-05,0.5565626414982296,0.0,801,1,0.002890173410404624,0.56875,0.0,346
qwen3_8b_r42_fold_aligned,neg_delta_nll,5,BDV0168,269446,8,2.2020944107845348e-05,0.2681029587511784,0.0,801,1,0.0013458950201884253,0.07250000000000001,0.0,743
qwen3_8b_r42_fold_aligned,adapted_nll,6,BIH0745,270069,1,5.781349366942244e-05,0.935956870121599,0.0,801,1,0.015625,0.92125,0.0,64
qwen3_8b_r42_fold_aligned,base_nll,6,BIH0745,270069,1,5.480653293872629e-06,0.32439607802479375,0.0,801,1,0.0030120481927710845,0.5862499999999999,0.0,332
qwen3_8b_r42_fold_aligned,neg_delta_nll,6,BIH0745,270069,1,4.019357224392675e-06,0.078769050757587,0.0,801,1,0.0014265335235378032,0.125,0.0,701
qwen3_8b_r42_fold_aligned,adapted_nll,7,BLS0678,270895,8,0.00024275088998992412,0.9352894380313563,0.0,801,1,0.024390243902439025,0.95,0.0,41
qwen3_8b_r42_fold_aligned,base_nll,7,BLS0678,270895,8,2.03812598401904e-05,0.22113395068792524,0.0,801,1,0.003816793893129771,0.6737500000000001,0.0,262
qwen3_8b_r42_fold_aligned,neg_delta_nll,7,BLS0678,270895,8,1.7524654991059945e-05,0.08571240037358752,0.0,801,1,0.001349527665317139,0.07499999999999996,0.0,741
qwen3_8b_r42_fold_aligned,adapted_nll,8,BSS0369,269814,2,0.00020943555011888827,0.9735927238225134,0.0,801,1,0.14285714285714285,0.9925,1.0,7
qwen3_8b_r42_fold_aligned,base_nll,8,BSS0369,269814,2,8.098633082225751e-06,0.3148080885950217,0.0,801,1,0.001303780964797914,0.04249999999999998,0.0,767
qwen3_8b_r42_fold_aligned,neg_delta_nll,8,BSS0369,269814,2,5.93526357824783e-06,0.06364246215883657,0.0,801,1,0.0012987012987012987,0.03874999999999995,0.0,770
qwen3_8b_r42_fold_aligned,adapted_nll,9,BTL0226,271074,6,0.00016307496387925604,0.9219175016355059,0.0,801,1,0.02040816326530612,0.94,0.0,49
qwen3_8b_r42_fold_aligned,base_nll,9,BTL0226,271074,6,1.4609281117595682e-05,0.14744424523243863,0.0,801,1,0.0013774104683195593,0.09375,0.0,726
qwen3_8b_r42_fold_aligned,neg_delta_nll,9,BTL0226,271074,6,1.354166458851629e-05,0.056640769105907,0.0,801,1,0.0013717421124828531,0.08999999999999997,0.0,729
